ratio,seen_ratio,game,unseen_games,seen_acc,unseen_acc,seen_reg,unseen_reg,seen_avg_diff,unseen_avg_diff,seen_norm_diff,unseen_norm_diff,doom_enum_0,doom_enum_1,doom_enum_2,doom_enum_3,doom_enum_4,dungeon_enum_0,dungeon_enum_1,dungeon_enum_2,dungeon_enum_3,dungeon_enum_4,pokemon_enum_0,pokemon_enum_1,pokemon_enum_2,pokemon_enum_3,pokemon_enum_4,sokoban_enum_0,sokoban_enum_1,sokoban_enum_2,sokoban_enum_3,sokoban_enum_4,zelda_enum_0,zelda_enum_1,zelda_enum_2,zelda_enum_3,zelda_enum_4,run_id,run_name,run_state,cfg_unseen_games,cfg_seen_ratio,cfg_seed
0.0,0.05,all,dgzd,1.0,0.975,0.0980307215054829,0.1807963941097259,0.0925808357913977,0.1891685388229737,0.9937338002824062,5.722382194115413,0.0876538492049332,0.0400593651736036,0.1633371182461837,0.0692918715609725,0.1788608172109249,0.2723351435281744,0.1199700092447215,0.19224971438724,0.1668866218279789,0.2220196598856192,0.1045994262641935,0.0547863305625268,0.2637144473076289,0.0449051010038922,0.2538759742548233,0.0310461751512579,0.0300001006330077,0.0656487737031816,0.0005398765379574,0.0003933100558788,0.0684405035040911,0.0715108237768474,0.4033542712237321,0.2408544644935702,0.1340641763577624,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.01,0.05,all,dgzd,1.0,0.9735,0.1075833775997161,0.1420387223362922,0.1037778911597981,0.145443813212254,1.1139194984141887,4.399701409909993,0.0847323344399531,0.0376768448251359,0.1715833503980098,0.1076278632243381,0.1922420060211742,0.186731026466213,0.1121081488179455,0.15216958488951,0.1770841558233346,0.2181207172956968,0.1132196942668649,0.0550745516847082,0.2964244553414001,0.0866397976619647,0.259065484394098,0.0294957384869859,0.0340612460320918,0.0863540218871774,0.0012326334712616,0.0012383452618087,0.0587512667028649,0.0614980399608612,0.1360121505955855,0.2060664827782127,0.1458965587923164,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.03,0.05,all,dgzd,1.0,1.0,0.1022063738107681,0.1156606340408325,0.0989840841931474,0.1190389552672283,1.0624642704064855,3.600949725920077,0.0896950659376603,0.0399031712019697,0.1663694550785826,0.0978690307117344,0.203324619449071,0.179147408598691,0.0931439166292181,0.0097590170415237,0.1428868178241323,0.137783924738566,0.1068238718296164,0.0526568024171947,0.2789553635828067,0.0683961584900851,0.2525184958810701,0.0299454722855542,0.0366960609678048,0.0595992059238906,0.0011160582318552,0.0008924309083158,0.05992039661963,0.0669879621581027,0.1382733561902069,0.2364027728992058,0.1260839799730065,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.05,0.05,all,dgzd,1.0,0.9995,0.1023135538895924,0.0998863277435302,0.0998149350343314,0.1015861209524754,1.0713823640575073,3.0729983607459257,0.0955897215063925,0.0459741154249678,0.1708473383230384,0.127348600424209,0.1846181666176464,0.1407649036663681,0.079303118909521,0.0086940716878261,0.1202662096077594,0.1339326384600508,0.1169223175268268,0.0561506591610989,0.2751953382237978,0.0688773232534146,0.2196898779020377,0.0349399283931062,0.0326597674108629,0.067365039682504,0.0005349547064161,0.0005108769586513,0.0666235210102738,0.0524219514507996,0.1286830192103105,0.1505934405263063,0.1345783349955385,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.1,0.05,all,dgzd,0.9996666666666668,1.0,0.1003825188080469,0.0846794833540916,0.0985309376024646,0.0845314670064629,1.0576003363126207,2.557092023071081,0.0935695657713545,0.0479614848786212,0.160446485914801,0.1131153273872592,0.1978253122519802,0.0998981270327497,0.0710935628619687,0.000780559129883,0.0871819260871351,0.1324870199280441,0.1078868213281109,0.0560379092302699,0.2831308366870939,0.0619438349260913,0.2284830581739148,0.0309649875035157,0.0252078075205261,0.0693519595757271,0.0002789219542873,0.0017597509334154,0.0475096372001379,0.0438007946861417,0.1218704130573599,0.1134251881429365,0.1272674419382727,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.15,0.05,all,dgzd,1.0,1.0,0.0975628245075543,0.0752430095374584,0.0961062232875122,0.0747396144240096,1.031574209520831,2.2608867279735154,0.0969181983835167,0.0493459105491638,0.1544257746191649,0.0986764425809101,0.1724461226245841,0.0787769222437445,0.0692403395040869,0.0001736990706576,0.0494605481744476,0.1414105674182927,0.1108703903149609,0.0571243197230969,0.283826025968328,0.0553993524267663,0.2352022007213272,0.0304957895665555,0.0301100424486189,0.0655641138408947,0.0002067334575604,0.0009819320872338,0.0468040836378208,0.0434323815138716,0.1120632096175469,0.0813440004851045,0.1246903925745225,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.2,0.05,all,dgzd,0.9996666666666668,1.0,0.0999722951849301,0.0697021441757679,0.0987452977328955,0.0683020845624458,1.0599012110586874,2.0661502962015708,0.1019237402964521,0.0511513285814447,0.1623240186285196,0.1048100547104254,0.195075072524314,0.0806153129730651,0.0678051236668243,0.0002082897211771,0.0627267307551153,0.1404944553142216,0.1093395339760614,0.0606366350489147,0.2717447781773385,0.0541191606602537,0.2499057808560999,0.0294033133500331,0.0295891984922802,0.0607422938190617,0.0002561982576805,0.0001583586145534,0.041766448000681,0.0423495910669627,0.0880010651388004,0.0679471274977963,0.0911067014898145,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.3,0.05,all,dgzd,1.0,1.0,0.096560944477717,0.0625646300315856,0.0952356398686726,0.0611295219196456,1.0222296387803418,1.8491789910959848,0.0975701715107317,0.0559394489577476,0.1669193488741856,0.0827587258270363,0.1730205137257439,0.0614058202623727,0.0629039103614872,3.020643768883108e-05,0.0442993344069403,0.1371523650799183,0.1100682370105193,0.0565834047093903,0.2747890325546938,0.0638324857933122,0.2215471300364202,0.0306262115368971,0.0289467598625163,0.0655894869739569,0.0002569723511301,8.666830580750684e-05,0.0400845899599269,0.0355366043354335,0.0755203721643078,0.0666677881712938,0.0876942280170868,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
1.0,0.05,all,dgzd,0.9996666666666668,1.0,0.0930298443436622,0.0382879031598568,0.0931646239315674,0.0330576554319465,1.0,1.0,0.1000121905019989,0.0450515930956982,0.1774714084414144,0.0863440247944984,0.1735041299318844,0.0531914473617847,0.0538080504228328,9.146224987567045e-08,0.0321699163473612,0.0399250467445829,0.0912667949549594,0.0583266066966083,0.2767067932579679,0.0562603629241478,0.2157968916740607,0.0275963714799365,0.0325358128128339,0.0565541635439233,3.551108669716556e-05,6.703776882770463e-06,0.0169089452444928,0.0133225843495701,0.0513987614974087,0.0358212929092091,0.0340304179799731,isd0yb51,clipdec-unseen-game-all_unseen-dgzd_sr-0.05_md-ts_exp-def_0,finished,dgzd,0.05,0
0.0,0.0,all,dgzd,0.2006666666666666,0.2035,0.2578194870551427,0.2573139788508415,0.255867584251002,0.2570990554338702,1.2832882151707372,6.31918261908432,0.0765883762527395,0.0354660914299335,0.3751985531027724,0.2198001888481158,0.4176003309520515,0.1962909527975528,0.0965832370548999,0.5211487336856563,0.1800339710299331,0.3126034091704737,0.1159048326572968,0.0650625558896253,0.3587655162921658,0.2174393974390684,0.4304279199626186,0.100861243621723,0.073076777272488,0.2187907655262252,0.4716754726001194,0.661355741918087,0.1247681110229307,0.1094623960946735,0.1748870856621686,0.3413647032862332,0.5138479545341795,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.01,0.0,all,dgzd,0.9993333333333332,0.9995,0.1966983369191487,0.1422194103002548,0.1955794754352489,0.1378552439181847,0.9809168937520336,3.388314514992418,0.3509528465155098,0.0960855579122584,0.1524691388828725,0.1965084372865922,0.1905769907944911,0.2257712377022155,0.1190818239902627,0.0177434305433274,0.1602455575277309,0.1812328958400973,0.2805825206474285,0.1764109732404267,0.3080090920406359,0.2316030815663729,0.2002952301155517,0.0857102268048234,0.2173469412566429,0.233414836444901,0.1722842605163653,0.0414419975038617,0.0833881666287056,0.0558853771341474,0.2214436968605892,0.1766667736591256,0.1370934792956457,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.03,0.0,all,dgzd,1.0,1.0,0.1820480217933655,0.1232335504293441,0.1828524708171925,0.1188074082338276,0.9170853807114702,2.9201418412941917,0.1210785386738953,0.0704541842037058,0.251758693217686,0.1500151736788379,0.1567923226066537,0.1782012612962011,0.0959855425240371,0.0134342358788339,0.1773555729132477,0.1462604959332753,0.11983299774317,0.1952065249620858,0.4475688261014444,0.2411667291969791,0.1886254883196094,0.085305703008497,0.0945997250140012,0.1237873992005598,0.1829679133104426,0.3136268430203199,0.0719823404712584,0.0597823334367651,0.1482996394236882,0.1751443329711805,0.1216283274897888,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.05,0.0,all,dgzd,0.9963333333333332,1.0,0.1964009540081024,0.117036698937416,0.1984156406773671,0.1101610825563984,0.9951415070110414,2.70762565430335,0.2235974373502863,0.0695288465061086,0.1698652442140794,0.2616666164249182,0.2269442323897336,0.163390706575925,0.0807057130953361,0.0031762421554559,0.132091078481932,0.1573237039582439,0.3716715977559635,0.2421983743118027,0.3120501019120975,0.2415573285075415,0.211081104777237,0.072075206927351,0.1008527499047955,0.2182021559152788,0.0662670736317522,0.1886765396315604,0.0703845671513705,0.0438263217085286,0.1544221964683018,0.1703727481092312,0.1259175478596592,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.1,0.0,all,dgzd,1.0,1.0,0.1943430686394373,0.0960513849854469,0.198944106291289,0.0871343606631532,0.99779199396684,2.141656788658448,0.1530547662879582,0.1486737728118896,0.1433010555534033,0.1662415007380226,0.2474709577657081,0.1145725827756805,0.0742074078673799,7.735812270278452e-05,0.0826870461483255,0.135213218511097,0.1511143365161336,0.3123825450064772,0.2998695755875949,0.2589496788359076,0.2213499688792346,0.0323147232468063,0.3257614775518676,0.1275976217776826,0.2017170871070231,0.1943625267036259,0.0518037516949246,0.0438221346390874,0.1233472490281451,0.1191000214016799,0.1265128364425096,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.15,0.0,all,dgzd,1.0,1.0,0.1974179127216339,0.086756313085556,0.2006513354258517,0.0762877709927537,1.0063544972452203,1.875060784227936,0.2326955538656976,0.0892191036267483,0.145471307892641,0.1722198589478881,0.2362069508916623,0.0755016601352549,0.0702033387909969,5.2985424341253435e-05,0.0606312467993264,0.1446388827429877,0.29780631946094,0.2205830195781875,0.3060281039013851,0.2607490647884226,0.2107084440528461,0.0311447906333047,0.3146262919183951,0.1736556996130248,0.217254657663926,0.1014008645527064,0.0469762011639122,0.0391481534822991,0.1063451774272264,0.0985945371167831,0.1207855268444087,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.2,0.0,all,dgzd,0.9996666666666668,1.0,0.188691823442777,0.0786398704051971,0.1928257670135613,0.0679729200875633,0.9671058376312962,1.6706918446700405,0.165162146160448,0.1480977378310041,0.1537090895233454,0.1492837576715475,0.2019084378774907,0.0817559730650773,0.0722105371687799,8.85714114923669e-05,0.064530830171033,0.1348199915379857,0.2336983884596706,0.2228985703260885,0.318330232816758,0.2109194194260666,0.1934283349031523,0.0433503685770808,0.3146317506854857,0.171031567150528,0.0624824619172743,0.3034542418774799,0.0427301956467258,0.0316415908403302,0.0779937119314483,0.0648120182764544,0.1091457808263057,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.3,0.0,all,dgzd,0.9996666666666668,1.0,0.2064863413174947,0.0701586601436138,0.2134138441437408,0.0580522287569155,1.070364078926401,1.4268532972271668,0.2105293611271513,0.2188010215759277,0.1469508659268618,0.1251922538723056,0.2093919864401844,0.0720150121557178,0.0599810826073726,1.0906742310974706e-05,0.0442278935553247,0.1312394311612166,0.2444138412007052,0.4404036505884454,0.2967020997766667,0.2123989045463756,0.1986351370607447,0.0325356518094604,0.4487311759186749,0.097184903051668,0.0234870449987023,0.2958497642622387,0.0377240162885304,0.023505523036185,0.0704049231374965,0.0596026597373397,0.0818108391476609,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
1.0,0.0,all,dgzd,0.9886666666666668,1.0,0.1937065705458323,0.0551897158622741,0.1993843481348885,0.040685492243477,1.0,1.0,0.1948943280925353,0.1218036050175098,0.1564325657351099,0.1700868108991134,0.2489222922840634,0.0487385074890668,0.0539303314069221,1.1915453290928381e-07,0.0393244357265658,0.1201285323166293,0.2479223998180076,0.2152450764578067,0.3586336919778116,0.2542808105067298,0.2105157765207481,0.0543769620560311,0.5646112324604436,0.1455393503013166,0.047499754923792,5.649723089362624e-07,0.0172814401318726,0.0105000720861043,0.0536138020163657,0.0358187268267679,0.0275189552799429,yskhvq82,clipdec-unseen-game-all_unseen-dgzd_sr-0.0_md-ts_exp-def_0,finished,dgzd,0.0,0
0.0,0.1,all,pkdm,1.0,0.9895,0.0703095082243283,0.1840866605639457,0.0633840270720771,0.1902397793640173,0.9321090090729276,1.9674159883603084,0.1622392820815245,0.09620841101129,0.1466454552244746,0.1781973298266784,0.2234403015391246,0.0997621124211828,0.066339935208189,0.0004159226090783,0.0816472649924678,0.1393338584750102,0.1803119766030145,0.0966651725903742,0.3064994840605558,0.2735386322331335,0.238651748470003,0.0313513510936015,0.0307792016309709,0.0433589086225889,2.6095296761057053e-05,0.0001339386582731,0.049178121593392,0.0507915583096052,0.1190086950858434,0.1127989502783382,0.1258344918058545,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.01,0.1,all,pkdm,1.0,1.0,0.0701540038188298,0.149588544011116,0.065657141702078,0.1531920534004966,0.9655368413384592,1.5842769380697137,0.1007560142488391,0.0595301770149393,0.1510059893288842,0.1595301249542599,0.2162744339656185,0.1091404609122679,0.0732178513346047,0.0004788834906432,0.0866411466077707,0.1283062602634783,0.1058329179957138,0.0696730771980716,0.3127900608912266,0.1411601656011543,0.2153675728062592,0.0323133794037071,0.0315140130831368,0.0475269974146074,7.820008229914709e-05,0.0002906576898021,0.0525809835317065,0.0399572280676741,0.1264167174550832,0.1254043352527876,0.1309900109416012,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.03,0.1,all,pkdm,1.0,1.0,0.0711914326151212,0.1361240498125553,0.0676766539383294,0.1385421829678418,0.9952352627909552,1.4327713517356302,0.0967695858605482,0.0544271573741385,0.1612594821818297,0.1027490827322765,0.182188121853648,0.1353016151717646,0.0729213947879857,0.0007920100584004,0.0769429430826613,0.131516677677316,0.1017288277250024,0.0555330080501103,0.2959440046472958,0.1033070866808474,0.231515472572721,0.0304760871706782,0.0340587980483644,0.0541743731614455,0.0001622239121172,0.0003729671944893,0.0495122626279164,0.0572554770268892,0.1253890292171169,0.1143999566244275,0.1318739933133688,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.05,0.1,all,pkdm,1.0,1.0,0.0673479791879654,0.1301479065418243,0.0639224453621726,0.1326861628683932,0.940026848346172,1.37220974043472,0.0939203913978956,0.051683578402438,0.1645217628313708,0.0915211132508295,0.179335658062671,0.1025669346401347,0.0748391712974445,0.0014631993469864,0.0759818392049631,0.1388103167191345,0.1128440977477315,0.0573265661964308,0.2825939911029612,0.0624764760626324,0.2306379936289706,0.0304374561116502,0.0279833283556166,0.0476718903745262,0.0001262633727167,7.117622375290012e-05,0.0504687963758857,0.0476503911771272,0.1197981662756087,0.1194836798026082,0.1214840711544338,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.1,0.1,all,pkdm,1.0,1.0,0.0658656720717748,0.1203010532259941,0.0626351855044673,0.1228453212449387,0.9210967398344384,1.270438022586692,0.077980692187945,0.042585051123132,0.1759580328759578,0.0800958581751119,0.1652826759064368,0.1025968423826777,0.0774900642375053,0.0009295903332513,0.0763118028817099,0.1253088919258622,0.0994035732093735,0.0604716820568688,0.2779212717296441,0.0468906912456077,0.2018636839393096,0.0310930041848002,0.0304371793964999,0.0534405153497908,0.0001558455705283,0.0003652359863554,0.0477181953712574,0.0456080466508865,0.1210125313304802,0.1034996945693387,0.1235603423960653,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.15,0.1,all,pkdm,1.0,1.0,0.0659366536736488,0.118097561687231,0.063449223378318,0.1201294866083572,0.9330677689878872,1.2423514861976377,0.0817363312536919,0.036377729253566,0.1614399471727831,0.0737435231830628,0.1812977347164289,0.0975742308951135,0.0766827135984533,0.0004412917542184,0.0557172350077728,0.1345702775374606,0.1074046319100394,0.0614611696725511,0.267523533737416,0.0396575974770141,0.1906526677070189,0.032886164011182,0.0327216774674516,0.0507208135666199,4.259381891123277e-05,0.0001342875864793,0.052490783041542,0.0457196401922326,0.1276975943359966,0.1165869816096861,0.1277520662516503,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.2,0.1,all,pkdm,1.0,1.0,0.0688117592732111,0.113676609814167,0.066371594361774,0.1160503005003746,0.976043396245447,1.2001654828540056,0.0838265717029571,0.035882589664865,0.1664997948845031,0.062530803013589,0.1763611827467291,0.1434498169084093,0.0750846665334231,0.0003333264550724,0.0674393020716085,0.134406219675112,0.0992369472387418,0.0626663126177707,0.2593048739705313,0.0387527964444561,0.175441132719603,0.0291696776409406,0.026676026570737,0.0479126215270422,3.536731668039768e-05,8.303468658596102e-05,0.0516874297585302,0.0451484244120748,0.1168130603436307,0.1353716822778201,0.121963259248943,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.3,0.1,all,pkdm,1.0,1.0,0.0670907704432805,0.10591209846735,0.0651999128073156,0.1075449401388804,0.9588129521868304,1.1122050046726757,0.0728240120052187,0.0333045384985335,0.1533213215216991,0.0419304973922796,0.1754282745759229,0.1274826444351851,0.0789788507035213,0.0001208543889345,0.0594182314093588,0.1380370079130722,0.0946524951291914,0.0550915768927773,0.2433634787717904,0.0303494080554075,0.1751837985459835,0.0303238436982438,0.0275037326105875,0.0483713226700292,1.383646855672504e-05,7.87999520161975e-05,0.0516631569243171,0.0543005411562166,0.1235181705332269,0.1119492915150634,0.1262384077314045,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
1.0,0.1,all,pkdm,1.0,1.0,0.0684319430788358,0.0960865394771099,0.0680006592095045,0.0966952492454672,1.0,1.0,0.0656882347884001,0.0313854766018847,0.1505036218127854,0.0265107449246712,0.1656070130711029,0.1245966226752124,0.0840145591738188,0.0005569645191433,0.0631686013914689,0.1545756236704253,0.0648023823452233,0.0462728075388461,0.2305382338411126,0.0235871025237298,0.1620568750069162,0.0277852260583155,0.0264851560245207,0.0413573639630114,0.0002018206603655,4.105070007000222e-05,0.0453903696780065,0.0589469724579861,0.1285496768587287,0.1396040488865417,0.1247358314249529,nf9jytu6,clipdec-unseen-game-all_unseen-pkdm_sr-0.1_md-ts_exp-def_0,finished,pkdm,0.1,0
0.0,0.05,all,dgsk,0.9996666666666668,0.9785,0.1296373012860616,0.1591746647953987,0.1264175438275278,0.16074906039309,1.04985301010851,5.977792461770938,0.0858681589640952,0.0351414166866464,0.1603046887735949,0.1113240468763357,0.1787843850416106,0.2295394877889263,0.1129316835861487,0.2684996275867267,0.1417361420699127,0.2240330173126446,0.1258737809622465,0.0540564881879731,0.2804159707792913,0.0707617272307877,0.2476994012514738,0.0369991184891881,0.2921673057965896,0.1942132960245447,0.0706931756221733,0.0366777496540453,0.0614460022414772,0.0480803160290969,0.1523239045385636,0.1610161585484083,0.1231667113013157,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.01,0.05,all,dgsk,0.9993333333333332,0.9785,0.1266661080121994,0.1104417252540588,0.1273465896511026,0.1071605998949465,1.057568407235189,3.984992663001589,0.0871737504171,0.0373510670788744,0.1731360857766803,0.1163788173840498,0.1648374244167998,0.1896426357440094,0.1130029584093046,0.0859108320102322,0.1421842608545528,0.2081031742550078,0.1132973551898453,0.0553615908164762,0.2855590443127935,0.0743339596933676,0.2323768267933611,0.0435948523315223,0.0502874541222749,0.1073166203585643,0.1136858163978017,0.0178773944661952,0.059167573608241,0.0521604265037335,0.1753702189992456,0.160307833198025,0.1233868705779453,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.03,0.05,all,dgsk,0.9996666666666668,0.9995,0.126150275349617,0.076786175429821,0.1282292292460515,0.0717333794291165,1.0648984170387517,2.667556835232115,0.0891776889976528,0.0407357580484227,0.1613365220686806,0.1210748161987776,0.2103932836168521,0.1725108430011948,0.0928512033570576,0.0092416693635353,0.137607122245844,0.1380118356337623,0.1129877742250167,0.0547364854206473,0.2779993868548276,0.086209248661665,0.2323793864504683,0.0341121353813119,0.0479763666888577,0.0802227296296832,0.0031861346540695,0.001613754335849,0.0636702853354435,0.0584682596357245,0.1319645318914862,0.1420483194531734,0.1402566918319343,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.05,0.05,all,dgsk,1.0,0.9995,0.1238429951469103,0.0684670333564281,0.1267277888134752,0.0620441576585903,1.0524294850383844,2.3072427113508147,0.0953670820152318,0.0453024376580055,0.1710977545047814,0.129158769713153,0.187771785380067,0.1399467591177765,0.079995471782285,0.0082771058936841,0.1216763454751056,0.134201442044248,0.114623174664393,0.055419740030321,0.2762360887610595,0.0706225004202375,0.2214409112446194,0.0362923482785353,0.0332044115917167,0.065755696189635,0.0005328163422832,0.0005591798706336,0.0664622751109808,0.052719297063978,0.1287131813519141,0.1493166347780189,0.1366651995053667,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.1,0.05,all,dgsk,1.0,1.0,0.119623035510381,0.0553335722088813,0.1228684708055632,0.0483400634479843,1.0203792133363796,1.7976270976281936,0.0977536814494265,0.0510249318594628,0.167698866218327,0.1034730673028445,0.1907855199171683,0.1017443921732072,0.0708624204538138,0.0010178599547787,0.0756985233119218,0.1288435979100762,0.1081264956821849,0.0585103538413505,0.2831857037375879,0.0553404988402012,0.2225724606492209,0.031701407561431,0.0321379974858844,0.0409840877050335,0.0001533942462975,0.0002569536773989,0.0542538296973821,0.0560788165581853,0.1399799732893121,0.132355768336827,0.1218870947039665,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.15,0.05,all,dgsk,1.0,1.0,0.1172133569518725,0.0511025866866111,0.1200230154771236,0.0447274372384304,0.9967487127646616,1.6632839812836338,0.0940784677449199,0.0443283116563837,0.1623954308980922,0.083002314385472,0.1809592848266097,0.0835369895050181,0.0700228049103262,0.0010609189096235,0.0530101655415342,0.1382540786471316,0.0956812844199327,0.0552218617019006,0.2810216092858119,0.0466936894998998,0.2305452851424069,0.0302861732405585,0.0321769775757238,0.0386981452697689,6.13845951582854e-05,0.0001667341894608,0.0544597947771109,0.0611823609000758,0.1353833998243014,0.1475852588855971,0.12780687820834,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.2,0.05,all,dgsk,0.9996666666666668,1.0,0.1230078028440475,0.0501009364724159,0.1262360588359001,0.0434691175441989,1.0483458414119735,1.6164907125436423,0.1056190311770748,0.0541784766506641,0.173793679529165,0.0987892174650095,0.1776271379477269,0.0664894181994063,0.0713494276912341,0.0003426765736171,0.0532918036707889,0.1415916952506575,0.1234553236866471,0.0553707620181606,0.2867003555196182,0.0561671806506495,0.2307477567590845,0.0317120137246879,0.0311009921320718,0.0387836195600843,1.29704479994481e-05,1.6558191441617963e-05,0.0569220980249562,0.0588322749263361,0.1258065425151703,0.1482491710944052,0.1412818745738335,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.3,0.05,all,dgsk,1.0,1.0,0.1176163231929143,0.0490493461489677,0.1207221228940939,0.0427671801637365,1.0025545527127688,1.5903876922752669,0.1038017188785252,0.0511787286464204,0.1628778927665224,0.0673432627213029,0.1791488145251532,0.0722101055715807,0.0651677455661332,1.1316667294012428e-05,0.0564477384403938,0.1335548122645055,0.1020128396316547,0.0581418642889981,0.2795255927930056,0.0540858450094852,0.2322594299692373,0.0333897685682451,0.0269383385253312,0.0399033652925954,9.9420801017827e-06,3.8668661184715346e-05,0.0573605142750786,0.0590539238954845,0.1233757452345361,0.1445397888343525,0.136125881941652,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
1.0,0.05,all,dgsk,1.0,1.0,0.1162347341179847,0.0351726092696189,0.1204145176613454,0.026891040701247,1.0,1.0,0.0903998439510663,0.0431705003089093,0.1617636150807498,0.0743330716657317,0.1888897254268994,0.0501171744878019,0.0511635655693232,6.933347450984267e-07,0.0333455580985803,0.04566101590958,0.0967735644448455,0.0575353981411389,0.2848033772404758,0.0557924004765101,0.2098707954697097,0.0265609539843894,0.022966976591091,0.0390943118814125,2.260272288249076e-08,1.3455282378060928e-07,0.0541542244044322,0.0647274917677829,0.1266148416142837,0.1864410474237461,0.1109478675038992,w5ooen06,clipdec-unseen-game-all_unseen-dgsk_sr-0.05_md-ts_exp-def_0,finished,dgsk,0.05,0
0.0,1.0,all,pkdm,1.0,0.9995,0.0452553364038467,0.2210367673635482,0.0335649607326859,0.234227376653915,1.001178584660888,2.3392539458819086,0.1751101816555968,0.1256371730185569,0.2059022272068554,0.1771173520667776,0.2528586331251505,0.0561259027144209,0.050941415828437,1.7605366263081324e-07,0.0405189540185059,0.1055135334089929,0.2093913475079322,0.3705088368545965,0.3411666045026046,0.2676585114121783,0.2169228991889011,0.0275486858309926,0.0235196533215105,0.0415529574005349,2.0645743719934537e-07,2.402235514436626e-07,0.0149337549522085,0.0109918624432267,0.0581459096249412,0.042404392856333,0.0312767658555333,avb9g7zd,clipdec-unseen-game-all_unseen-pkdm_md-ts_exp-def_0,finished,pkdm,1.0,0
